Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
3752,05/07/20,8:00 AM,Bihar,-,-,8686,89,11700
3753,05/07/20,8:00 AM,Chandigarh,-,-,395,6,460
3754,05/07/20,8:00 AM,Chhattisgarh,-,-,2549,14,3161
3755,05/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,96,0,271
3756,05/07/20,8:00 AM,Delhi,-,-,68256,3004,97200
3757,05/07/20,8:00 AM,Goa,-,-,825,6,1684
3758,05/07/20,8:00 AM,Gujarat,-,-,25406,1925,35312
3759,05/07/20,8:00 AM,Haryana,-,-,12257,260,16548
3760,05/07/20,8:00 AM,Himachal Pradesh,-,-,704,11,1046
3761,05/07/20,8:00 AM,Jammu and Kashmir,-,-,5143,127,8246
3762,05/07/20,8:00 AM,Jharkhand,-,-,2035,17,2739
3763,05/07/20,8:00 AM,Karnataka,-,-,9244,335,21549
3764,05/07/20,8:00 AM,Kerala,-,-,3048,25,5204
3765,05/07/20,8:00 AM,Ladakh,-,-,826,1,1005
3766,05/07/20,8:00 AM,Madhya Pradesh,-,-,11234,598,14604
3767,05/07/20,8:00 AM,Maharashtra,-,-,108082,8671,200064
3768,05/07/20,8:00 AM,Manipur,-,-,667,0,1325
3769,05/07/20,8:00 AM,Meghalaya,-,-,43,1,62
3770,05/07/20,8:00 AM,Mizoram,-,-,130,0,164
3771,05/07/20,8:00 AM,Nagaland,-,-,228,0,563
3772,05/07/20,8:00 AM,Odisha,-,-,5934,34,8601
3773,05/07/20,8:00 AM,Puducherry,-,-,331,12,802
3774,05/07/20,8:00 AM,Punjab,-,-,4306,162,6109
3775,05/07/20,8:00 AM,Rajasthan,-,-,15640,447,19532
3776,05/07/20,8:00 AM,Sikkim,-,-,58,0,103
3777,05/07/20,8:00 AM,Tamil Nadu,-,-,60592,1450,107001
3778,05/07/20,8:00 AM,Telangana,-,-,11537,288,22312
3779,05/07/20,8:00 AM,Tripura,-,-,1202,1,1546
3780,05/07/20,8:00 AM,Uttarakhand,-,-,2502,42,3093
3781,05/07/20,8:00 AM,Uttar Pradesh,-,-,18154,773,26554
3782,05/07/20,8:00 AM,West Bengal,-,-,14166,736,21231
3783,05/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4629
3784,06/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,72,0,125
3785,06/07/20,8:00 AM,Andhra Pradesh,-,-,8422,232,18697
3786,06/07/20,8:00 AM,Arunachal Pradesh,-,-,78,1,269
3787,06/07/20,8:00 AM,Assam,-,-,7125,14,11388
3788,06/07/20,8:00 AM,Bihar,-,-,8765,95,11876
3789,06/07/20,8:00 AM,Chandigarh,-,-,395,6,466
3790,06/07/20,8:00 AM,Chhattisgarh,-,-,2601,14,3207
3791,06/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,106,0,271
3792,06/07/20,8:00 AM,Delhi,-,-,71339,3067,99444
3793,06/07/20,8:00 AM,Goa,-,-,936,7,1761
3794,06/07/20,8:00 AM,Gujarat,-,-,25892,1943,36037
3795,06/07/20,8:00 AM,Haryana,-,-,12944,265,17005
3796,06/07/20,8:00 AM,Himachal Pradesh,-,-,737,11,1063
3797,06/07/20,8:00 AM,Jammu and Kashmir,-,-,5255,132,8429
3798,06/07/20,8:00 AM,Jharkhand,-,-,2045,19,2781
3799,06/07/20,8:00 AM,Karnataka,-,-,9847,372,23474
3800,06/07/20,8:00 AM,Kerala,-,-,3174,25,5429
3801,06/07/20,8:00 AM,Ladakh,-,-,826,1,1005
3802,06/07/20,8:00 AM,Madhya Pradesh,-,-,11411,608,14930
3803,06/07/20,8:00 AM,Maharashtra,-,-,111740,8822,206619
3804,06/07/20,8:00 AM,Manipur,-,-,688,0,1366
3805,06/07/20,8:00 AM,Meghalaya,-,-,43,1,62
3806,06/07/20,8:00 AM,Mizoram,-,-,130,0,186
3807,06/07/20,8:00 AM,Nagaland,-,-,231,0,590
3808,06/07/20,8:00 AM,Odisha,-,-,6224,36,9070
3809,06/07/20,8:00 AM,Puducherry,-,-,331,12,802
3810,06/07/20,8:00 AM,Punjab,-,-,4408,164,6283
3811,06/07/20,8:00 AM,Rajasthan,-,-,15928,456,20164
3812,06/07/20,8:00 AM,Sikkim,-,-,61,0,123
3813,06/07/20,8:00 AM,Tamil Nadu,-,-,62778,1510,111151
3814,06/07/20,8:00 AM,Telangana,-,-,12703,295,23902
3815,06/07/20,8:00 AM,Tripura,-,-,1202,1,1568
3816,06/07/20,8:00 AM,Uttarakhand,-,-,2524,42,3124
3817,06/07/20,8:00 AM,Uttar Pradesh,-,-,18761,785,27707
3818,06/07/20,8:00 AM,West Bengal,-,-,14711,757,22126
3819,06/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4913
3820,07/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,74,0,141
3821,07/07/20,8:00 AM,Andhra Pradesh,-,-,8920,239,20019
3822,07/07/20,8:00 AM,Arunachal Pradesh,-,-,92,2,270
3823,07/07/20,8:00 AM,Assam,-,-,7882,14,12160
3824,07/07/20,8:00 AM,Bihar,-,-,8997,97,12125
3825,07/07/20,8:00 AM,Chandigarh,-,-,401,6,489
3826,07/07/20,8:00 AM,Chhattisgarh,-,-,2667,14,3305
3827,07/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,114,0,297
3828,07/07/20,8:00 AM,Delhi,-,-,72088,3115,100823
3829,07/07/20,8:00 AM,Goa,-,-,1061,7,1813
3830,07/07/20,8:00 AM,Gujarat,-,-,26315,1960,36772
3831,07/07/20,8:00 AM,Haryana,-,-,13335,276,17504
3832,07/07/20,8:00 AM,Himachal Pradesh,-,-,763,11,1077
3833,07/07/20,8:00 AM,Jammu and Kashmir,-,-,5318,138,8675
3834,07/07/20,8:00 AM,Jharkhand,-,-,2068,20,2847
3835,07/07/20,8:00 AM,Karnataka,-,-,10527,401,25317
3836,07/07/20,8:00 AM,Kerala,-,-,3341,27,5622
3837,07/07/20,8:00 AM,Ladakh,-,-,836,1,1005
3838,07/07/20,8:00 AM,Madhya Pradesh,-,-,11579,617,15284
3839,07/07/20,8:00 AM,Maharashtra,-,-,115262,9026,211987
3840,07/07/20,8:00 AM,Manipur,-,-,734,0,1390
3841,07/07/20,8:00 AM,Meghalaya,-,-,43,1,80
3842,07/07/20,8:00 AM,Mizoram,-,-,133,0,197
3843,07/07/20,8:00 AM,Nagaland,-,-,243,0,625
3844,07/07/20,8:00 AM,Odisha,-,-,6486,38,9526
3845,07/07/20,8:00 AM,Puducherry,-,-,331,12,802
3846,07/07/20,8:00 AM,Punjab,-,-,4494,169,6491
3847,07/07/20,8:00 AM,Rajasthan,-,-,16278,461,20688
3848,07/07/20,8:00 AM,Sikkim,-,-,65,0,125
3849,07/07/20,8:00 AM,Tamil Nadu,-,-,66571,1571,114978
3850,07/07/20,8:00 AM,Telangana,-,-,14781,306,25733
3851,07/07/20,8:00 AM,Tripura,-,-,1219,1,1680
3852,07/07/20,8:00 AM,Uttarakhand,-,-,2586,42,3161
3853,07/07/20,8:00 AM,Uttar Pradesh,-,-,19109,809,28636
3854,07/07/20,8:00 AM,West Bengal,-,-,15235,779,22987
3855,07/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5034
3856,08/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,75,0,147
3857,08/07/20,8:00 AM,Andhra Pradesh,-,-,9745,252,21197
3858,08/07/20,8:00 AM,Arunachal Pradesh,-,-,105,2,276
3859,08/07/20,8:00 AM,Assam,-,-,8329,14,12522
3860,08/07/20,8:00 AM,Bihar,-,-,9284,104,12570
3861,08/07/20,8:00 AM,Chandigarh,-,-,401,7,494
3862,08/07/20,8:00 AM,Chhattisgarh,-,-,2751,14,3415
3863,08/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,183,0,405
3864,08/07/20,8:00 AM,Delhi,-,-,74217,3165,102831
3865,08/07/20,8:00 AM,Goa,-,-,1156,8,1903
3866,08/07/20,8:00 AM,Gujarat,-,-,26720,1977,37550
3867,08/07/20,8:00 AM,Haryana,-,-,13645,279,17999
3868,08/07/20,8:00 AM,Himachal Pradesh,-,-,790,11,1083
3869,08/07/20,8:00 AM,Jammu and Kashmir,-,-,5399,143,8931
3870,08/07/20,8:00 AM,Jharkhand,-,-,2104,22,2996
3871,08/07/20,8:00 AM,Karnataka,-,-,11098,416,26815
3872,08/07/20,8:00 AM,Kerala,-,-,3452,27,5894
3873,08/07/20,8:00 AM,Ladakh,-,-,836,1,1041
3874,08/07/20,8:00 AM,Madhya Pradesh,-,-,11768,622,15627
3875,08/07/20,8:00 AM,Maharashtra,-,-,118558,9250,217121
3876,08/07/20,8:00 AM,Manipur,-,-,771,0,1430
3877,08/07/20,8:00 AM,Meghalaya,-,-,43,1,80
3878,08/07/20,8:00 AM,Mizoram,-,-,133,0,197
3879,08/07/20,8:00 AM,Nagaland,-,-,243,0,625
3880,08/07/20,8:00 AM,Odisha,-,-,6703,42,10097
3881,08/07/20,8:00 AM,Puducherry,-,-,434,14,930
3882,08/07/20,8:00 AM,Punjab,-,-,4554,175,6749
3883,08/07/20,8:00 AM,Rajasthan,-,-,16575,472,21404
3884,08/07/20,8:00 AM,Sikkim,-,-,70,0,125
3885,08/07/20,8:00 AM,Tamil Nadu,-,-,71116,1636,118594
3886,08/07/20,8:00 AM,Telangana,-,-,16287,313,27612
3887,08/07/20,8:00 AM,Tripura,-,-,1248,1,1704
3888,08/07/20,8:00 AM,Uttarakhand,-,-,2621,43,3230
3889,08/07/20,8:00 AM,Uttar Pradesh,-,-,19627,827,29968
3890,08/07/20,8:00 AM,West Bengal,-,-,15790,804,23837
3891,08/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5018
3892,09/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,77,0,149
3893,09/07/20,8:00 AM,Andhra Pradesh,-,-,11101,264,22259
3894,09/07/20,8:00 AM,Arunachal Pradesh,-,-,109,2,287
3895,09/07/20,8:00 AM,Assam,-,-,8729,16,13336
3896,09/07/20,8:00 AM,Bihar,-,-,9554,107,13189
3897,09/07/20,8:00 AM,Chandigarh,-,-,402,7,513
3898,09/07/20,8:00 AM,Chhattisgarh,-,-,2835,14,3525
3899,09/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,184,0,408
3900,09/07/20,8:00 AM,Delhi,-,-,78199,3213,104864
3901,09/07/20,8:00 AM,Goa,-,-,1207,8,2039
3902,09/07/20,8:00 AM,Gujarat,-,-,27289,1993,38333
3903,09/07/20,8:00 AM,Haryana,-,-,14106,282,18690
3904,09/07/20,8:00 AM,Himachal Pradesh,-,-,833,11,1101
3905,09/07/20,8:00 AM,Jammu and Kashmir,-,-,5567,149,9261
3906,09/07/20,8:00 AM,Jharkhand,-,-,2170,22,3096
3907,09/07/20,8:00 AM,Karnataka,-,-,11876,470,28877
3908,09/07/20,8:00 AM,Kerala,-,-,3559,27,6195
3909,09/07/20,8:00 AM,Ladakh,-,-,836,1,1041
3910,09/07/20,8:00 AM,Madhya Pradesh,-,-,11987,629,16036
3911,09/07/20,8:00 AM,Maharashtra,-,-,123192,9448,223724
3912,09/07/20,8:00 AM,Manipur,-,-,793,0,1435
3913,09/07/20,8:00 AM,Meghalaya,-,-,43,1,80
3914,09/07/20,8:00 AM,Mizoram,-,-,133,0,197
3915,09/07/20,8:00 AM,Nagaland,-,-,304,0,657
3916,09/07/20,8:00 AM,Odisha,-,-,7006,48,10624
3917,09/07/20,8:00 AM,Puducherry,-,-,480,14,1008
3918,09/07/20,8:00 AM,Punjab,-,-,4828,178,6907
3919,09/07/20,8:00 AM,Rajasthan,-,-,16866,482,22063
3920,09/07/20,8:00 AM,Sikkim,-,-,71,0,133
3921,09/07/20,8:00 AM,Tamil Nadu,-,-,74167,1700,122350
3922,09/07/20,8:00 AM,Telangana,-,-,17279,324,29536
3923,09/07/20,8:00 AM,Tripura,-,-,1324,1,1761
3924,09/07/20,8:00 AM,Uttarakhand,-,-,2650,46,3258
3925,09/07/20,8:00 AM,Uttar Pradesh,-,-,20331,845,31156
3926,09/07/20,8:00 AM,West Bengal,-,-,16291,827,24823
3927,09/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4385
3928,10/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,83,0,151
3929,10/07/20,8:00 AM,Andhra Pradesh,-,-,12154,277,23814
3930,10/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,302
3931,10/07/20,8:00 AM,Assam,-,-,8729,22,14032
3932,10/07/20,8:00 AM,Bihar,-,-,9816,115,13944
3933,10/07/20,8:00 AM,Chandigarh,-,-,403,7,523
3934,10/07/20,8:00 AM,Chhattisgarh,-,-,2903,15,3675
3935,10/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,189,0,411
3936,10/07/20,8:00 AM,Delhi,-,-,82226,3258,107051
3937,10/07/20,8:00 AM,Goa,-,-,1273,9,2151
3938,10/07/20,8:00 AM,Gujarat,-,-,27718,2008,39194
3939,10/07/20,8:00 AM,Haryana,-,-,14510,287,19369
3940,10/07/20,8:00 AM,Himachal Pradesh,-,-,846,11,1140
3941,10/07/20,8:00 AM,Jammu and Kashmir,-,-,5695,154,9501
3942,10/07/20,8:00 AM,Jharkhand,-,-,2208,23,3246
3943,10/07/20,8:00 AM,Karnataka,-,-,12833,486,31105
3944,10/07/20,8:00 AM,Kerala,-,-,3708,27,6534
3945,10/07/20,8:00 AM,Ladakh,-,-,915,1,1055
3946,10/07/20,8:00 AM,Madhya Pradesh,-,-,12232,634,16341
3947,10/07/20,8:00 AM,Maharashtra,-,-,127259,9667,230599
3948,10/07/20,8:00 AM,Manipur,-,-,799,0,1450
3949,10/07/20,8:00 AM,Meghalaya,-,-,66,2,113
3950,10/07/20,8:00 AM,Mizoram,-,-,133,0,197
3951,10/07/20,8:00 AM,Nagaland,-,-,304,0,673
3952,10/07/20,8:00 AM,Odisha,-,-,7407,52,11201
3953,10/07/20,8:00 AM,Puducherry,-,-,584,14,1151
3954,10/07/20,8:00 AM,Punjab,-,-,4945,183,7140
3955,10/07/20,8:00 AM,Rajasthan,-,-,17070,491,22563
3956,10/07/20,8:00 AM,Sikkim,-,-,72,0,134
3957,10/07/20,8:00 AM,Tamil Nadu,-,-,78161,1765,126581
3958,10/07/20,8:00 AM,Telangana,-,-,18192,331,30946
3959,10/07/20,8:00 AM,Tripura,-,-,1338,1,1776
3960,10/07/20,8:00 AM,Uttarakhand,-,-,2672,46,3305
3961,10/07/20,8:00 AM,Uttar Pradesh,-,-,21127,862,32362
3962,10/07/20,8:00 AM,West Bengal,-,-,16826,854,25911
3963,10/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4161
3964,11/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,92,0,156
3965,11/07/20,8:00 AM,Andhra Pradesh,-,-,13194,292,25422
3966,11/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,335
3967,11/07/20,8:00 AM,Assam,-,-,9147,27,14600
3968,11/07/20,8:00 AM,Bihar,-,-,10109,119,14575
3969,11/07/20,8:00 AM,Chandigarh,-,-,408,7,539
3970,11/07/20,8:00 AM,Chhattisgarh,-,-,3028,17,3767
3971,11/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,211,0,459
3972,11/07/20,8:00 AM,Delhi,-,-,84694,3300,109140
3973,11/07/20,8:00 AM,Goa,-,-,1347,9,2251
3974,11/07/20,8:00 AM,Gujarat,-,-,28147,2022,40069
3975,11/07/20,8:00 AM,Haryana,-,-,14904,290,19934
3976,11/07/20,8:00 AM,Himachal Pradesh,-,-,883,11,1171
3977,11/07/20,8:00 AM,Jammu and Kashmir,-,-,5786,159,9888
3978,11/07/20,8:00 AM,Jharkhand,-,-,2224,23,3419
3979,11/07/20,8:00 AM,Karnataka,-,-,13836,543,33418
3980,11/07/20,8:00 AM,Kerala,-,-,3820,27,6950
3981,11/07/20,8:00 AM,Ladakh,-,-,917,1,1064
3982,11/07/20,8:00 AM,Madhya Pradesh,-,-,12481,638,16657
3983,11/07/20,8:00 AM,Maharashtra,-,-,132625,9893,238461
3984,11/07/20,8:00 AM,Manipur,-,-,832,0,1582
3985,11/07/20,8:00 AM,Meghalaya,-,-,66,2,207
3986,11/07/20,8:00 AM,Mizoram,-,-,143,0,226
3987,11/07/20,8:00 AM,Nagaland,-,-,304,0,732
3988,11/07/20,8:00 AM,Odisha,-,-,7972,56,11956
3989,11/07/20,8:00 AM,Puducherry,-,-,637,17,1272
3990,11/07/20,8:00 AM,Punjab,-,-,5017,187,7357
3991,11/07/20,8:00 AM,Rajasthan,-,-,17620,497,23174
3992,11/07/20,8:00 AM,Sikkim,-,-,80,0,134
3993,11/07/20,8:00 AM,Tamil Nadu,-,-,82324,1829,130261
3994,11/07/20,8:00 AM,Telangana,-,-,19205,339,32224
3995,11/07/20,8:00 AM,Tripura,-,-,1372,1,1918
3996,11/07/20,8:00 AM,Uttarakhand,-,-,2706,46,3373
3997,11/07/20,8:00 AM,Uttar Pradesh,-,-,21787,889,33700
3998,11/07/20,8:00 AM,West Bengal,-,-,17348,880,27109
3999,11/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,3416
4000,12/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163
4001,12/07/20,8:00 AM,Andhra Pradesh,-,-,14393,309,27235
4002,12/07/20,8:00 AM,Arunachal Pradesh,-,-,125,2,341
4003,12/07/20,8:00 AM,Assam,-,-,9150,35,15536
4004,12/07/20,8:00 AM,Bihar,-,-,10685,131,15373
4005,12/07/20,8:00 AM,Chandigarh,-,-,413,7,555
4006,12/07/20,8:00 AM,Chhattisgarh,-,-,3070,17,3897
4007,12/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,226,0,471
4008,12/07/20,8:00 AM,Delhi,-,-,87692,3334,110921
4009,12/07/20,8:00 AM,Goa,-,-,1428,12,2368
4010,12/07/20,8:00 AM,Gujarat,-,-,28649,2032,40941
4011,12/07/20,8:00 AM,Haryana,-,-,15394,297,20582
4012,12/07/20,8:00 AM,Himachal Pradesh,-,-,908,11,1182
4013,12/07/20,8:00 AM,Jammu and Kashmir,-,-,5895,169,10156
4014,12/07/20,8:00 AM,Jharkhand,-,-,2243,23,3613
4015,12/07/20,8:00 AM,Karnataka,-,-,14716,613,36216
4016,12/07/20,8:00 AM,Kerala,-,-,3963,29,7438
4017,12/07/20,8:00 AM,Ladakh,-,-,928,1,1077
4018,12/07/20,8:00 AM,Madhya Pradesh,-,-,12679,644,17201
4019,12/07/20,8:00 AM,Maharashtra,-,-,136985,10116,246600
4020,12/07/20,8:00 AM,Manipur,-,-,843,0,1593
4021,12/07/20,8:00 AM,Meghalaya,-,-,66,2,207
4022,12/07/20,8:00 AM,Mizoram,-,-,150,0,227
4023,12/07/20,8:00 AM,Nagaland,-,-,313,0,748
4024,12/07/20,8:00 AM,Odisha,-,-,8360,61,12526
4025,12/07/20,8:00 AM,Puducherry,-,-,690,18,1337
4026,12/07/20,8:00 AM,Punjab,-,-,5040,195,7587
4027,12/07/20,8:00 AM,Rajasthan,-,-,17869,503,23748
4028,12/07/20,8:00 AM,Sikkim,-,-,80,0,151
4029,12/07/20,8:00 AM,Tamil Nadu,-,-,85915,1898,134226
4030,12/07/20,8:00 AM,Telangana,-,-,20919,348,33402
4031,12/07/20,8:00 AM,Tripura,-,-,1375,2,1949
4032,12/07/20,8:00 AM,Uttarakhand,-,-,2718,46,3417
4033,12/07/20,8:00 AM,Uttar Pradesh,-,-,22689,913,35092
4034,12/07/20,8:00 AM,West Bengal,-,-,17959,906,28453
4035,12/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,3024
4036,13/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163
4037,13/07/20,8:00 AM,Andhra Pradesh,-,-,15412,328,29168
4038,13/07/20,8:00 AM,Arunachal Pradesh,-,-,138,2,359
4039,13/07/20,8:00 AM,Assam,-,-,10426,35,16071
4040,13/07/20,8:00 AM,Bihar,-,-,11498,143,16642
4041,13/07/20,8:00 AM,Chandigarh,-,-,417,8,559
4042,13/07/20,8:00 AM,Chhattisgarh,-,-,3153,19,4059
4043,13/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,245,0,479
4044,13/07/20,8:00 AM,Delhi,-,-,89968,3371,112494
4045,13/07/20,8:00 AM,Goa,-,-,1487,14,2453
4046,13/07/20,8:00 AM,Gujarat,-,-,29162,2045,41820
4047,13/07/20,8:00 AM,Haryana,-,-,15983,301,21240
4048,13/07/20,8:00 AM,Himachal Pradesh,-,-,929,11,1213
4049,13/07/20,8:00 AM,Jammu and Kashmir,-,-,5979,179,10513
4050,13/07/20,8:00 AM,Jharkhand,-,-,2308,30,3756
4051,13/07/20,8:00 AM,Karnataka,-,-,15409,684,38843
4052,13/07/20,8:00 AM,Kerala,-,-,4095,31,7873
4053,13/07/20,8:00 AM,Ladakh,-,-,928,1,1086
4054,13/07/20,8:00 AM,Madhya Pradesh,-,-,12876,653,17632
4055,13/07/20,8:00 AM,Maharashtra,-,-,140325,10289,254427
4056,13/07/20,8:00 AM,Manipur,-,-,896,0,1609
4057,13/07/20,8:00 AM,Meghalaya,-,-,66,2,306
4058,13/07/20,8:00 AM,Mizoram,-,-,150,0,231
4059,13/07/20,8:00 AM,Nagaland,-,-,327,0,774
4060,13/07/20,8:00 AM,Odisha,-,-,8750,64,13121
4061,13/07/20,8:00 AM,Puducherry,-,-,739,18,1418
4062,13/07/20,8:00 AM,Punjab,-,-,5392,199,7821
4063,13/07/20,8:00 AM,Rajasthan,-,-,18103,510,24392
4064,13/07/20,8:00 AM,Sikkim,-,-,81,0,153
4065,13/07/20,8:00 AM,Tamil Nadu,-,-,89532,1966,138470
4066,13/07/20,8:00 AM,Telangana,-,-,22482,356,34671
4067,13/07/20,8:00 AM,Tripura,-,-,1421,2,2054
4068,13/07/20,8:00 AM,Uttarakhand,-,-,2786,47,3537
4069,13/07/20,8:00 AM,Uttar Pradesh,-,-,23334,934,36476
4070,13/07/20,8:00 AM,West Bengal,-,-,18581,932,30013
4071,13/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2358
4072,14/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166
4073,14/07/20,8:00 AM,Andhra Pradesh,-,-,16464,365,31103
4074,14/07/20,8:00 AM,Arunachal Pradesh,-,-,145,2,387
4075,14/07/20,8:00 AM,Assam,-,-,10894,36,16806
4076,14/07/20,8:00 AM,Bihar,-,-,12317,160,17959
4077,14/07/20,8:00 AM,Chandigarh,-,-,423,8,588
4078,14/07/20,8:00 AM,Chhattisgarh,-,-,3202,19,4217
4079,14/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,268,1,495
4080,14/07/20,8:00 AM,Delhi,-,-,91312,3411,113740
4081,14/07/20,8:00 AM,Goa,-,-,1540,17,2583
4082,14/07/20,8:00 AM,Gujarat,-,-,29770,2055,42722
4083,14/07/20,8:00 AM,Haryana,-,-,16602,308,21894
4084,14/07/20,8:00 AM,Himachal Pradesh,-,-,940,11,1243
4085,14/07/20,8:00 AM,Jammu and Kashmir,-,-,6095,187,10827
4086,14/07/20,8:00 AM,Jharkhand,-,-,2351,33,3898
4087,14/07/20,8:00 AM,Karnataka,-,-,16248,757,41581
4088,14/07/20,8:00 AM,Kerala,-,-,4257,33,8322
4089,14/07/20,8:00 AM,Ladakh,-,-,946,1,1093
4090,14/07/20,8:00 AM,Madhya Pradesh,-,-,13208,663,18207
4091,14/07/20,8:00 AM,Maharashtra,-,-,144507,10482,260924
4092,14/07/20,8:00 AM,Manipur,-,-,970,0,1626
4093,14/07/20,8:00 AM,Meghalaya,-,-,66,2,318
4094,14/07/20,8:00 AM,Mizoram,-,-,151,0,233
4095,14/07/20,8:00 AM,Nagaland,-,-,340,0,845
4096,14/07/20,8:00 AM,Odisha,-,-,9255,70,13737
4097,14/07/20,8:00 AM,Puducherry,-,-,785,18,1468
4098,14/07/20,8:00 AM,Punjab,-,-,5586,204,8178
4099,14/07/20,8:00 AM,Rajasthan,-,-,18630,525,24936
4100,14/07/20,8:00 AM,Sikkim,-,-,86,0,192
4101,14/07/20,8:00 AM,Tamil Nadu,-,-,92567,2032,142798
4102,14/07/20,8:00 AM,Telangana,-,-,23679,365,36221
4103,14/07/20,8:00 AM,Tripura,-,-,1475,2,2080
4104,14/07/20,8:00 AM,Uttarakhand,-,-,2856,49,3608
4105,14/07/20,8:00 AM,Uttar Pradesh,-,-,24203,955,38130
4106,14/07/20,8:00 AM,West Bengal,-,-,19213,956,31448
4107,14/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2179
4108,15/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166
4109,15/07/20,8:00 AM,Andhra Pradesh,-,-,17467,408,33019
4110,15/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462
4111,15/07/20,8:00 AM,Assam,-,-,11416,40,17807
4112,15/07/20,8:00 AM,Bihar,-,-,12849,174,19284
4113,15/07/20,8:00 AM,Chandigarh,-,-,446,10,600
4114,15/07/20,8:00 AM,Chhattisgarh,-,-,3275,20,4379
4115,15/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,310,1,520
4116,15/07/20,8:00 AM,Delhi,-,-,93236,3446,115346
4117,15/07/20,8:00 AM,Goa,-,-,1607,18,2753
4118,15/07/20,8:00 AM,Gujarat,-,-,30503,2069,43637
4119,15/07/20,8:00 AM,Haryana,-,-,17090,312,22628
4120,15/07/20,8:00 AM,Himachal Pradesh,-,-,951,11,1309
4121,15/07/20,8:00 AM,Jammu and Kashmir,-,-,6223,195,11173
4122,15/07/20,8:00 AM,Jharkhand,-,-,2427,36,4091
4123,15/07/20,8:00 AM,Karnataka,-,-,17390,842,44077
4124,15/07/20,8:00 AM,Kerala,-,-,4438,34,8930
4125,15/07/20,8:00 AM,Ladakh,-,-,946,1,1093
4126,15/07/20,8:00 AM,Madhya Pradesh,-,-,13575,673,19005
4127,15/07/20,8:00 AM,Maharashtra,-,-,149007,10695,267665
4128,15/07/20,8:00 AM,Manipur,-,-,970,0,1672
4129,15/07/20,8:00 AM,Meghalaya,-,-,66,2,318
4130,15/07/20,8:00 AM,Mizoram,-,-,159,0,238
4131,15/07/20,8:00 AM,Nagaland,-,-,346,0,896
4132,15/07/20,8:00 AM,Odisha,-,-,9864,74,14280
4133,15/07/20,8:00 AM,Puducherry,-,-,829,18,1531
4134,15/07/20,8:00 AM,Punjab,-,-,5663,213,8511
4135,15/07/20,8:00 AM,Rajasthan,-,-,19161,525,25571
4136,15/07/20,8:00 AM,Sikkim,-,-,87,0,209
4137,15/07/20,8:00 AM,Tamil Nadu,-,-,97310,2099,147324
4138,15/07/20,8:00 AM,Telangana,-,-,24840,375,37745
4139,15/07/20,8:00 AM,Tripura,-,-,1538,2,2170
4140,15/07/20,8:00 AM,Uttarakhand,-,-,2867,50,3686
4141,15/07/20,8:00 AM,Uttar Pradesh,-,-,24983,983,39724
4142,15/07/20,8:00 AM,West Bengal,-,-,19931,980,32838
4143,15/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1524
4144,16/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,130,0,176
4145,16/07/20,8:00 AM,Andhra Pradesh,-,-,18378,452,35451
4146,16/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462
4147,16/07/20,8:00 AM,Assam,-,-,12173,46,18666
4148,16/07/20,8:00 AM,Bihar,-,-,13462,180,20612
